2,,
1,,
500,,
5.84E-01,3.62E-01,1
7.11E-02,2.96E-01,0
2.97E-01,9.31E-01,0
6.45E-01,4.03E-01,1
6.53E-01,5.75E-01,1
4.96E-02,3.17E-01,0
8.12E-01,4.42E-02,0
2.79E-01,4.40E-01,1
2.69E-01,9.76E-01,0
9.55E-01,5.73E-01,0
5.29E-01,4.19E-01,1
9.60E-02,2.33E-01,0
2.24E-02,6.50E-01,0
5.46E-01,4.71E-01,1
8.87E-01,2.96E-01,0
1.66E-01,7.90E-01,0
3.05E-02,1.43E-01,0
4.76E-01,9.21E-01,0
8.76E-01,1.15E-01,0
3.34E-02,8.89E-01,0
4.56E-02,2.87E-02,0
2.79E-01,8.83E-01,0
9.88E-02,6.88E-01,0
9.57E-02,7.37E-01,0
4.63E-01,3.83E-01,1
6.23E-01,2.41E-01,1
5.32E-01,2.19E-01,1
4.24E-01,2.80E-01,1
8.61E-01,8.47E-01,0
5.41E-01,9.29E-01,0
8.13E-01,7.81E-01,0
1.31E-01,5.49E-01,1
9.23E-01,8.98E-01,0
9.56E-01,6.79E-01,0
8.53E-01,9.61E-01,0
9.51E-01,1.64E-01,0
6.56E-01,3.37E-01,1
8.30E-02,8.77E-01,0
9.24E-01,6.24E-02,0
4.16E-01,5.59E-01,1
2.23E-01,9.52E-01,0
3.48E-01,4.59E-01,1
8.84E-01,1.31E-01,0
1.80E-01,6.51E-01,1
5.31E-01,1.84E-02,0
2.87E-02,9.75E-01,0
7.88E-01,8.97E-01,0
5.68E-01,1.17E-01,1
1.41E-01,3.13E-01,0
1.59E-02,6.70E-01,0
8.84E-01,1.17E-01,0
1.68E-01,4.25E-01,1
4.72E-01,3.47E-01,1
4.60E-01,1.34E-01,1
3.62E-01,5.54E-01,1
1.55E-01,7.41E-01,0
5.91E-01,1.63E-01,1
1.18E-01,2.24E-02,0
8.35E-01,5.71E-01,1
8.56E-01,3.66E-01,1
5.69E-01,6.98E-01,1
3.98E-01,4.90E-01,1
9.57E-01,6.12E-01,0
9.94E-01,8.84E-01,0
1.90E-01,8.90E-01,0
7.15E-01,1.19E-01,0
6.08E-01,1.38E-01,1
7.61E-02,1.61E-01,0
4.24E-01,6.54E-01,1
3.56E-01,8.55E-01,1
4.74E-01,3.39E-01,1
1.37E-01,3.04E-01,0
5.63E-01,7.28E-01,1
6.50E-01,6.72E-01,1
2.13E-01,9.93E-01,0
3.56E-01,4.97E-01,1
9.06E-02,7.66E-01,0
6.75E-01,4.36E-02,0
9.61E-01,5.99E-01,0
5.03E-01,7.46E-01,1
6.33E-02,6.49E-01,0
1.15E-01,7.98E-01,0
1.89E-01,6.49E-01,1
3.52E-01,3.47E-01,1
3.87E-01,6.61E-01,1
9.52E-02,5.22E-01,0
3.79E-01,4.20E-01,1
6.99E-01,7.21E-01,1
8.95E-01,2.78E-01,0
9.13E-01,1.01E-01,0
2.32E-01,7.37E-01,1
9.82E-01,2.01E-01,0
5.35E-01,5.72E-01,1
3.60E-01,7.86E-01,1
9.09E-02,2.75E-01,0
3.49E-02,2.72E-01,0
8.90E-02,7.38E-01,0
6.39E-01,4.26E-01,1
3.23E-01,9.89E-01,0
9.96E-02,1.81E-01,0
2.39E-01,5.23E-01,1
6.60E-01,1.66E-01,1
6.72E-01,3.17E-01,1
5.65E-01,8.13E-01,1
6.15E-01,4.06E-01,1
6.82E-01,6.29E-02,0
3.96E-01,5.82E-01,1
9.27E-01,7.12E-01,0
8.68E-01,5.23E-01,1
6.66E-01,8.19E-01,1
7.16E-01,5.54E-01,1
6.30E-01,8.97E-01,0
6.84E-02,5.29E-02,0
1.85E-01,7.81E-01,0
9.42E-02,2.98E-01,0
6.86E-01,2.30E-01,1
5.11E-02,3.59E-01,0
4.79E-01,4.12E-01,1
9.41E-01,4.10E-01,0
3.65E-01,2.06E-01,1
8.29E-01,8.81E-01,0
7.39E-01,4.91E-01,1
9.77E-01,1.75E-01,0
6.58E-01,7.47E-01,1
4.71E-01,6.81E-01,1
5.55E-01,7.04E-01,1
7.17E-01,2.01E-01,1
9.90E-01,6.12E-01,0
4.55E-01,2.46E-01,1
5.21E-01,9.84E-01,0
1.10E-01,9.81E-01,0
8.78E-01,5.88E-01,1
1.03E-01,8.95E-01,0
2.78E-01,7.74E-01,1
5.16E-01,4.23E-01,1
6.14E-01,7.15E-01,1
6.12E-01,6.78E-01,1
1.67E-01,4.01E-01,1
3.42E-01,7.02E-01,1
3.08E-01,3.64E-01,1
1.89E-01,2.97E-01,1
8.14E-01,5.73E-01,1
2.78E-01,5.98E-01,1
9.25E-01,2.99E-01,0
7.84E-01,9.02E-01,0
7.73E-01,2.62E-01,1
4.50E-01,1.40E-01,1
6.62E-01,9.89E-01,0
1.74E-01,6.58E-01,1
2.66E-01,9.54E-02,0
6.94E-01,6.38E-01,1
9.57E-02,8.07E-01,0
4.00E-01,3.64E-01,1
5.75E-01,4.02E-01,1
5.92E-01,2.42E-01,1
2.19E-01,1.31E-01,0
5.08E-01,9.51E-01,0
6.65E-01,2.83E-01,1
8.98E-01,3.19E-01,0
7.76E-01,6.65E-01,1
9.32E-01,8.78E-01,0
9.82E-01,8.23E-01,0
1.51E-01,4.42E-02,0
3.12E-01,6.06E-01,1
2.09E-01,6.13E-01,1
2.13E-01,5.76E-01,1
4.72E-01,7.27E-01,1
5.27E-01,9.56E-01,0
3.90E-01,1.41E-02,0
1.84E-01,9.87E-01,0
1.52E-01,7.62E-02,0
2.32E-01,2.93E-01,1
2.08E-01,8.48E-01,0
2.89E-01,8.39E-01,0
4.09E-01,2.04E-01,1
4.15E-01,2.99E-01,1
6.27E-01,9.32E-01,0
4.91E-01,3.33E-02,0
4.20E-01,8.33E-01,1
8.34E-01,8.74E-01,0
9.94E-01,7.27E-01,0
3.48E-01,4.75E-01,1
3.92E-03,5.33E-01,0
1.45E-01,9.31E-01,0
5.34E-01,4.58E-01,1
8.17E-01,1.14E-01,0
4.81E-01,1.86E-01,1
3.12E-01,2.81E-01,1
7.14E-02,1.48E-01,0
3.70E-01,9.63E-01,0
7.18E-01,2.24E-01,1
3.80E-01,8.61E-01,1
5.63E-01,9.42E-01,0
7.75E-01,5.38E-01,1
7.55E-02,9.00E-01,0
9.36E-01,7.63E-01,0
3.36E-01,5.81E-01,1
2.88E-01,3.18E-02,0
2.75E-01,6.74E-01,1
1.81E-01,5.78E-01,1
6.66E-01,8.54E-01,1
5.56E-02,9.92E-01,0
5.93E-01,8.64E-01,1
5.62E-01,8.21E-01,1
1.31E-01,8.60E-01,0
5.13E-01,5.85E-01,1
6.59E-01,2.70E-01,1
5.82E-01,2.16E-01,1
7.05E-01,2.78E-01,1
2.52E-01,2.19E-01,1
1.80E-01,1.08E-01,0
8.59E-01,7.37E-01,0
1.57E-01,8.44E-01,0
6.08E-01,7.12E-01,1
1.28E-01,3.12E-01,0
7.49E-01,6.32E-01,1
8.30E-01,6.86E-01,1
9.46E-01,4.46E-01,0
8.87E-02,7.86E-01,0
2.19E-01,7.86E-01,0
8.31E-01,5.87E-01,1
4.87E-01,2.05E-01,1
3.70E-01,3.32E-01,1
4.17E-01,8.24E-01,1
8.28E-01,3.33E-01,1
1.45E-01,7.56E-01,0
2.68E-02,7.79E-01,0
8.96E-01,8.67E-01,0
6.15E-01,6.22E-01,1
1.99E-01,9.40E-01,0
4.21E-01,8.49E-02,0
2.58E-02,9.07E-01,0
3.61E-01,2.03E-01,1
8.76E-01,6.36E-01,0
5.94E-01,1.98E-01,1
4.63E-01,4.34E-01,1
3.44E-01,3.75E-01,1
1.01E-02,7.29E-01,0
3.71E-01,5.16E-02,0
7.23E-01,3.79E-01,1
1.47E-01,4.28E-01,1
9.45E-01,2.35E-01,0
9.37E-01,8.72E-01,0
2.18E-01,4.80E-01,1
9.64E-01,5.09E-01,0
8.31E-01,1.01E-02,0
4.79E-01,9.46E-01,0
4.94E-01,9.40E-01,0
8.76E-01,1.70E-01,0
8.88E-01,1.63E-01,0
9.96E-02,2.46E-01,0
5.45E-01,5.74E-01,1
3.42E-03,6.48E-01,0
7.08E-01,7.96E-01,1
2.09E-01,7.50E-01,1
2.53E-01,5.34E-01,1
4.77E-01,3.63E-02,0
1.87E-01,5.81E-01,1
3.59E-01,9.75E-01,0
9.50E-02,9.78E-01,0
2.44E-01,4.32E-01,1
9.56E-01,9.80E-02,0
9.99E-01,5.89E-01,0
3.58E-01,8.47E-01,1
9.33E-01,3.26E-02,0
6.51E-01,7.04E-01,1
5.18E-01,4.45E-01,1
1.57E-01,3.26E-01,1
3.82E-01,6.31E-01,1
4.21E-01,3.02E-01,1
3.25E-01,2.26E-01,1
5.84E-01,7.67E-01,1
2.57E-01,2.78E-01,1
4.17E-01,8.12E-01,1
2.70E-01,2.72E-02,0
9.43E-01,4.10E-01,0
3.04E-01,6.65E-01,1
4.70E-01,3.16E-01,1
6.39E-01,8.29E-01,1
1.87E-01,5.15E-01,1
9.22E-01,3.98E-01,0
5.04E-02,9.06E-01,0
9.04E-01,8.88E-01,0
2.03E-01,7.26E-01,1
4.15E-01,4.58E-01,1
7.28E-01,5.75E-01,1
1.34E-01,2.84E-01,0
2.68E-01,3.30E-02,0
9.62E-01,5.97E-01,0
6.23E-01,9.35E-01,0
3.05E-01,8.00E-01,1
1.65E-01,5.36E-01,1
3.49E-02,8.53E-01,0
2.53E-01,3.75E-01,1
8.59E-01,2.81E-01,0
9.62E-01,7.06E-01,0
5.71E-01,5.27E-01,1
5.47E-01,7.44E-01,1
5.18E-01,9.10E-01,0
7.09E-01,9.58E-01,0
1.56E-01,1.31E-01,0
4.17E-01,6.71E-01,1
9.24E-01,9.98E-01,0
9.54E-01,8.00E-01,0
7.46E-01,4.09E-01,1
4.61E-01,9.07E-01,0
3.75E-01,8.95E-01,0
1.83E-01,8.61E-01,0
5.59E-01,3.80E-01,1
7.94E-01,2.01E-01,0
5.96E-01,9.12E-01,0
9.80E-01,4.53E-01,0
4.10E-01,1.89E-01,1
8.12E-02,7.15E-02,0
3.82E-01,6.77E-01,1
2.08E-01,8.41E-02,0
8.75E-01,9.17E-01,0
5.57E-02,5.06E-01,0
1.38E-01,6.28E-01,1
1.08E-01,6.84E-01,0
7.50E-01,5.19E-01,1
2.49E-01,9.53E-01,0
5.82E-01,6.73E-01,1
8.80E-01,4.90E-01,1
5.12E-01,3.13E-01,1
2.74E-01,4.53E-01,1
8.58E-01,6.83E-01,0
7.48E-01,5.19E-01,1
8.86E-01,3.71E-01,0
1.36E-01,1.56E-01,0
4.68E-01,7.33E-02,0
8.40E-01,4.11E-01,1
1.13E-01,1.04E-01,0
7.56E-01,3.85E-01,1
6.31E-01,1.90E-01,1
7.72E-01,1.04E-01,0
6.79E-01,1.01E-01,0
9.41E-01,6.52E-01,0
5.20E-01,3.22E-01,1
6.08E-01,5.17E-01,1
4.28E-01,2.11E-01,1
9.29E-01,5.04E-01,0
3.12E-01,2.47E-02,0
8.12E-01,6.67E-01,1
7.94E-02,3.30E-01,0
9.65E-01,3.56E-01,0
7.80E-01,3.36E-01,1
1.28E-01,1.30E-01,0
5.92E-01,1.47E-01,1
6.67E-02,7.45E-01,0
1.59E-01,1.01E-01,0
1.09E-01,2.56E-01,0
3.46E-02,5.19E-01,0
1.58E-01,5.75E-01,1
4.23E-01,1.63E-01,1
1.95E-02,3.25E-01,0
8.09E-01,4.36E-02,0
1.43E-01,4.81E-01,1
3.43E-02,5.96E-01,0
4.82E-02,2.63E-02,0
7.49E-01,6.50E-01,1
3.24E-01,5.37E-01,1
2.99E-01,9.96E-01,0
3.65E-01,1.60E-01,1
1.71E-01,4.29E-02,0
2.87E-01,2.82E-01,1
5.11E-01,3.25E-01,1
7.78E-01,1.00E-01,0
1.57E-01,3.29E-01,1
8.98E-01,4.50E-01,0
3.01E-01,3.86E-01,1
6.76E-01,7.18E-01,1
6.74E-03,4.34E-01,0
8.68E-01,2.17E-01,0
2.73E-01,5.74E-01,1
7.35E-01,5.49E-02,0
1.18E-01,3.07E-01,0
1.22E-01,4.68E-01,1
7.01E-01,1.16E-01,0
5.15E-01,4.51E-01,1
2.00E-02,3.39E-01,0
9.59E-01,1.38E-01,0
2.95E-01,2.10E-01,1
1.22E-01,5.44E-01,1
5.97E-01,1.00E-01,0
5.64E-01,1.54E-01,1
2.28E-01,8.18E-01,0
1.55E-01,3.28E-01,1
7.92E-01,6.80E-01,1
6.67E-01,3.12E-01,1
3.79E-01,6.40E-01,1
4.58E-01,2.51E-01,1
7.57E-01,6.13E-01,1
8.53E-01,5.82E-01,1
9.11E-01,3.95E-02,0
6.53E-01,3.37E-01,1
9.36E-01,7.89E-01,0
3.81E-01,7.31E-01,1
3.06E-01,1.18E-01,0
2.16E-01,6.20E-01,1
6.78E-01,9.40E-01,0
3.91E-01,5.81E-01,1
3.58E-01,6.10E-01,1
4.28E-01,1.23E-01,1
7.22E-01,7.89E-01,1
3.33E-01,9.52E-01,0
2.58E-01,6.81E-01,1
8.12E-01,8.99E-01,0
1.74E-01,5.56E-01,1
9.12E-01,5.86E-01,0
